gene_name,Inter_16,Inter_17,Inter_18,Mature_25,Mature_26,Early_01,Early_02,Early_03,Early_04,Early_0A
Cc003022,35,23,32,48,20,23,24,45,31,67
Cc003023,11,6,14,20,5,33,6,36,29,16
Cc003024,0,2,1,8,1,5,3,3,3,3
Cc003025,9,6,8,12,4,6,2,7,11,14
Cc003026,25,19,15,22,4,30,25,44,24,27
Cc003027,1,1,3,6,2,0,4,4,4,10
Cc003028,21,26,10,35,16,21,21,24,25,40
Cc003029,104,126,133,180,100,251,417,346,213,272
Cc003030,1,1,0,3,1,0,3,6,5,20
Cc003031,69,76,95,148,31,45,113,343,269,321
Cc003032,7,15,11,29,3,26,26,40,27,43
Cc003033,1,3,4,20,1,8,24,50,10,29
Cc003034,2,2,5,16,6,6,21,18,13,9
Cc003035,5,3,4,2,1,15,6,11,4,12
Cc003036,2,5,5,6,5,5,4,7,15,5
Cc003037,0,0,1,1,0,1,25,1,2,1
Cc003038,3,0,0,1,0,0,0,0,0,3
Cc003039,0,0,0,0,0,0,0,0,0,0
Cc003040,0,0,0,0,0,1,0,1,0,1
Cc003041,8,7,11,19,2,10,5,7,22,26
Cc003042,2,6,0,6,5,1,3,1,5,4
Cc003043,7,12,5,11,3,7,18,14,14,13
Cc003044,0,0,0,0,0,0,0,0,0,0
Cc003045,35,20,6,46,10,26,24,8,7,36
Cc003046,7,9,3,37,27,2,34,18,20,50
Cc003047,5,5,6,17,7,15,17,22,9,26
Cc003048,3,7,10,13,4,26,19,12,11,22
Cc003049,5,5,6,32,30,1,31,23,16,57
Cc003050,48,32,11,49,8,37,30,17,24,31
Cc003051,0,0,0,0,0,0,1,0,0,0
Cc003052,10,8,6,8,8,6,22,26,17,16
Cc003053,2,3,0,3,5,2,3,1,2,4
Cc003054,5,5,16,23,0,13,4,15,15,31
Cc003055,8,13,7,53,18,7,12,20,11,28
Cc003056,8,10,9,22,9,5,13,25,12,21
Cc003057,23,25,18,78,29,24,25,42,24,65
Cc003058,25,29,9,33,20,12,80,32,34,55
Cc003059,41,29,40,49,49,62,46,63,55,119
Cc003060,0,2,5,4,8,6,2,6,1,5
Cc003061,11,12,23,20,6,33,15,48,25,25
Cc003062,51,57,70,82,15,89,106,149,124,100
Cc003063,2,10,7,27,18,18,30,20,13,26
Cc003064,0,4,0,3,11,6,7,11,14,9
Cc003065,26,12,22,71,15,15,76,52,60,64
Cc003066,2,11,18,11,3,14,19,46,18,28
Cc003067,6,9,2,2,2,54,0,2,0,0
Cc003068,2,1,3,8,1,7,15,11,13,13
Cc003069,1,2,2,3,0,1,0,1,3,4
Cc003070,24,27,22,37,20,26,33,64,82,66
Cc003071,0,0,0,0,0,0,1,0,0,0
Cc003072,47,53,67,60,24,155,214,150,142,167
Cc003073,7,6,7,7,10,6,29,13,12,12
Cc003074,4,0,1,12,5,1,8,4,4,6
Cc003075,0,0,0,1,0,2,0,2,0,1
Cc003076,0,6,7,6,10,11,5,6,12,11
Cc003077,13,19,11,50,47,35,37,33,21,40
Cc003078,1,2,0,6,1,6,0,7,2,9
Cc003079,177,260,127,383,206,6,351,249,240,229
Cc003080,7,1,4,3,2,1,7,8,4,4
Cc003081,31,28,36,47,15,55,48,48,56,78
Cc003082,0,0,1,1,0,2,3,0,1,3
Cc003083,17,9,4,18,0,100,56,19,16,84
Cc003084,2,4,1,0,0,2,1,4,10,4
Cc003085,52,71,63,197,157,85,190,177,152,227
Cc003086,8,26,14,39,13,23,19,30,48,58
Cc003087,27,41,39,46,13,51,71,56,48,66
Cc003088,7,15,6,12,14,9,30,15,11,21
Cc003089,27,44,20,90,42,30,12,46,51,85
Cc003090,2,5,7,11,10,14,4,23,6,20
Cc003091,10,8,5,16,4,17,17,22,12,18
Cc003092,29,20,23,51,68,32,85,49,23,86
Cc003093,0,0,0,0,0,0,0,0,0,0
Cc003094,6,7,7,16,1,7,5,18,10,26
Cc003095,0,0,0,0,0,0,0,0,0,0
Cc003096,13,19,17,37,7,16,30,39,23,60
Cc003097,8,8,8,12,0,3,6,17,2,21
Cc003098,14,18,17,30,15,23,30,54,37,44
Cc003099,0,2,4,18,4,1,2,1,5,4
Cc003100,9,16,18,121,45,23,45,34,33,113
Cc003101,5,11,6,16,29,7,1,10,16,36
Cc003102,18,41,11,44,70,35,21,40,82,43
Cc003103,2,1,1,7,2,0,0,1,1,1
Cc003104,16,22,14,50,53,11,24,56,18,36
Cc003105,1,1,5,20,1,4,15,10,7,11
Cc003106,5,3,9,15,5,8,9,15,14,13
Cc003107,40,41,56,50,21,48,71,97,106,129
Cc003108,8,4,9,11,5,7,9,8,8,24
Cc003109,8,5,2,22,10,16,9,11,11,37
Cc003110,0,0,0,0,0,0,0,0,0,1
Cc003111,0,0,0,0,1,5,1,0,0,2
Cc003112,10,8,4,4,2,5,4,20,5,10
Cc003113,0,2,0,3,1,10,4,1,2,11
Cc003114,1,0,1,0,2,1,4,0,0,0
Cc003115,3,6,3,3,2,5,1,2,1,9
Cc003116,10,13,2,3,6,10,3,9,6,4
Cc003117,6,10,13,51,9,2,51,37,24,65
Cc003118,3,4,3,26,13,1,6,12,10,26
Cc003119,71,87,63,237,96,97,309,198,173,205
Cc003120,6,5,1,0,1,0,2,1,2,5
Cc003121,0,1,0,3,0,0,2,0,1,0
Cc003122,7,8,2,2,7,19,6,12,11,8
Cc003123,5,3,0,7,5,0,0,0,0,2
Cc003124,5,5,9,20,5,13,4,8,16,25
Cc003125,1,0,1,0,0,0,0,0,1,1
Cc003126,5,2,3,2,0,2,9,1,0,5
Cc003127,0,0,0,1,0,1,0,4,0,10
Cc003128,1,0,0,0,0,0,0,0,0,2
Cc003129,0,0,0,0,0,0,0,0,0,0
Cc003130,2,3,3,13,48,11,14,24,70,44
Cc003131,29,13,34,43,29,73,41,83,66,89
Cc003132,14,14,27,23,4,35,19,56,19,34
Cc003133,7,10,6,20,13,120,66,36,60,107
Cc003134,44,30,25,34,29,41,72,27,30,92
Cc003135,99,127,129,149,82,218,278,240,275,310
Cc003136,0,0,0,1,0,0,2,0,0,0
Cc003137,3,4,3,2,0,9,2,3,0,3
Cc003138,11,11,9,5,3,12,34,12,15,20
Cc003139,10,13,9,30,25,6,45,24,19,29
Cc003140,0,0,0,4,0,0,0,0,0,0
Cc003141,11,12,8,30,7,3,20,21,7,32
Cc003142,32,30,38,38,12,59,176,99,70,75
Cc003143,0,2,2,3,3,2,3,7,0,7
Cc003144,54,81,40,84,15,76,52,74,61,83
Cc003145,2,8,3,8,0,16,8,4,3,9
Cc003146,5,7,6,14,2,1,41,10,20,10
Cc003147,13,25,11,42,24,28,43,30,24,81
Cc003148,1,0,0,1,0,2,1,1,2,1
Cc003149,12,28,11,39,26,27,44,41,23,43
Cc003150,32,22,32,76,40,44,47,70,80,90
Cc003151,0,0,0,0,0,0,0,0,0,0
Cc003152,0,1,3,14,5,8,2,21,6,23
Cc003153,0,0,0,0,0,0,0,0,0,0
Cc003154,0,0,0,0,0,0,0,0,0,0
Cc003155,0,1,0,1,1,0,0,1,0,0
Cc003156,0,4,1,0,3,2,6,2,0,7
Cc003157,35,38,43,72,24,42,118,88,44,79
Cc003158,36,52,49,52,20,61,89,164,74,117
Cc003159,48,25,21,54,28,49,43,66,38,105
Cc003160,0,0,0,0,0,1,0,1,0,1
Cc003161,14,13,8,19,10,1,15,11,32,22
Cc003162,4,15,12,7,0,15,42,17,9,8
Cc003163,3,2,2,3,2,10,1,4,0,4
Cc003164,118,164,134,392,149,155,261,312,231,337
Cc003165,57,57,34,194,117,12,49,75,79,162
Cc003166,12,18,18,15,15,19,26,20,22,29
Cc003167,23,23,26,115,45,45,50,62,56,82
Cc003168,2,8,1,1,1,4,0,6,6,4
Cc003169,6,4,4,12,1,12,0,16,9,11
Cc003170,1,0,4,9,2,1,3,1,3,8
Cc003171,0,1,6,4,2,8,6,13,0,7
Cc003172,12,10,7,18,19,26,53,11,47,31
Cc003173,15,15,30,30,33,28,53,116,26,67
Cc003174,0,5,0,1,10,11,0,0,2,2
Cc003175,0,0,0,4,8,2,0,0,2,0
Cc003176,3,1,3,13,2,12,2,2,11,16
Cc003177,25,33,28,32,15,46,42,40,25,78
Cc003178,65,79,53,26,17,21,74,23,110,43
Cc003179,29,18,44,72,29,20,17,56,44,69
Cc003180,122,148,66,389,266,208,292,131,169,255
Cc003181,30,17,13,44,5,31,27,22,34,56
Cc003182,8,12,4,15,3,5,13,8,6,19
Cc003183,0,0,0,0,0,1,0,1,1,2
Cc003184,34,29,30,33,9,68,110,51,30,54
Cc003185,26,35,50,92,79,20,90,68,65,72
Cc003186,30,19,20,23,31,12,49,58,25,60
Cc003187,7,1,6,9,4,7,10,10,12,11
Cc003188,22,24,32,34,15,46,43,47,37,66
Cc003189,0,0,1,0,1,130,0,14,1,2
Cc003190,0,1,0,4,0,0,0,0,1,0
Cc003191,8,3,24,28,10,18,38,10,7,35
Cc003192,5,6,0,23,20,1,1,9,6,9
Cc003193,19,11,11,12,6,33,24,8,29,23
Cc003194,6,6,3,14,4,15,7,18,1,18
Cc003195,0,0,0,1,0,5,9,11,10,5
Cc003196,3,1,2,2,3,1,0,8,4,2
Cc003197,16,18,18,23,7,49,10,25,27,29
Cc003198,1,3,2,1,0,1,0,5,1,3
Cc003199,10,35,16,19,9,36,37,80,25,41
Cc003200,27,35,39,74,29,15,109,94,72,74
Cc003201,13,13,7,22,21,14,16,27,24,20
Cc003202,1,8,1,4,4,2,1,4,2,2
Cc003203,0,0,0,1,0,3,0,3,0,5
Cc003204,1,0,0,1,0,0,0,0,1,0
Cc003205,8,11,11,78,9,20,99,26,52,32
Cc003206,1,3,1,4,0,1,7,4,5,5
Cc003207,2,2,5,2,0,2,8,10,4,3
Cc003208,4,4,11,9,2,14,0,16,10,7
Cc003209,3,4,6,7,8,3,4,9,4,11
Cc003210,4,4,6,4,1,7,0,7,2,16
Cc003211,0,1,0,0,0,0,0,4,0,2
Cc003212,0,0,1,0,0,0,0,0,0,0
Cc003213,0,0,0,0,0,0,0,0,0,0
Cc003214,1,0,1,1,2,1,0,2,0,2
Cc003215,8,19,17,9,10,12,18,49,20,33
Cc003216,19,26,22,61,18,52,60,47,33,64
Cc003217,15,24,27,40,2,34,71,54,33,49
Cc003218,0,0,0,0,0,0,0,1,0,0
Cc003219,0,0,0,0,0,0,0,0,0,0
Cc003220,9,14,7,10,10,4,15,19,10,13
Cc003221,7,7,9,10,5,92,16,24,9,13
Cc003222,7,7,2,8,11,8,12,2,1,22
Cc003223,19,20,21,38,17,14,37,38,30,31
Cc003224,5,10,1,5,8,1,16,7,7,22
Cc003225,8,15,14,23,5,18,14,13,33,24
Cc003226,15,15,19,25,6,21,17,66,30,65
Cc003227,7,8,4,8,3,6,9,16,12,17
Cc003228,11,6,6,15,11,54,6,18,8,30
Cc003229,17,18,24,30,5,23,14,37,19,51
Cc003230,15,15,7,75,41,15,81,33,33,91
Cc003231,9,13,9,24,19,7,9,4,4,25
Cc003232,0,0,0,0,0,0,0,0,0,0
Cc003233,63,71,80,55,36,122,141,190,104,136
Cc003234,0,0,0,0,0,0,0,0,0,0
Cc003235,49,45,50,83,43,77,75,91,80,92
Cc003236,5,3,4,15,4,6,5,6,4,4
Cc003237,23,22,12,26,7,2,6,29,22,32
Cc003238,3,12,0,9,11,13,19,6,12,18
Cc003239,6,2,4,11,13,12,2,23,7,22
Cc003240,9,3,3,10,9,5,0,6,3,25
Cc003241,11,10,7,27,12,21,42,23,12,23
Cc003242,6,11,12,29,5,14,27,27,13,34
Cc003243,0,0,0,0,0,0,0,0,0,0
Cc003244,6,9,3,27,17,2,13,10,5,13
Cc003245,30,35,49,30,10,66,54,89,101,63
Cc003246,19,24,10,60,29,6,6,11,16,63
Cc003247,5,16,8,14,13,41,17,25,15,20
Cc003248,44,45,50,55,25,88,85,65,71,65
Cc003249,24,11,21,29,8,36,60,55,38,48
Cc003250,15,11,8,38,15,10,14,36,42,31
Cc003251,24,26,19,105,48,48,86,72,67,106
Cc003252,0,0,0,0,0,5,0,2,1,0
Cc003253,9,4,3,4,4,17,4,17,3,14
Cc003254,21,32,25,68,45,42,65,69,87,85
Cc003255,11,3,4,8,9,4,20,19,13,13
Cc003256,15,23,9,19,20,27,27,20,38,38
Cc003257,2,13,15,9,1,16,9,16,15,52
Cc003258,9,8,4,2,0,34,9,8,1,10
Cc003259,4,3,0,6,7,1,8,2,7,6
Cc003260,57,58,71,62,29,104,279,95,147,100
Cc003261,1,0,2,4,2,2,4,2,3,0
Cc003262,4,12,8,11,0,2,0,7,8,7
Cc003263,4,3,4,9,1,7,3,10,11,8
Cc003264,5,1,1,16,10,12,8,14,7,14
Cc003265,2,0,3,12,1,4,0,4,3,11
Cc003266,2,1,1,2,0,0,0,0,0,1
Cc003267,6,8,5,12,0,4,1,11,2,12
Cc003268,2,2,3,7,0,5,1,4,12,8
Cc003269,3,7,19,33,16,11,21,33,37,26
Cc003270,5,5,7,16,5,7,15,15,8,7
Cc003271,7,6,5,4,1,5,4,7,1,5
Cc003272,46,78,67,66,25,75,76,99,59,90
Cc003273,6,9,8,13,2,22,8,9,10,12
Cc003274,1,1,2,3,3,1,0,0,2,0
Cc003275,14,23,19,63,52,44,173,67,56,63
Cc003276,0,0,1,0,0,0,0,5,0,0
Cc003277,1,3,7,6,1,3,6,9,5,5
Cc003278,36,67,59,56,25,96,49,110,60,118
Cc003279,47,39,51,269,142,154,133,57,96,178
Cc003280,348,479,383,286,125,561,418,432,322,582
Cc003281,7,10,6,23,10,6,16,21,8,12
Cc003282,6,5,1,15,1,1,3,0,4,11
Cc003283,0,1,0,9,1,2,0,0,0,1
Cc003284,0,0,0,2,0,0,2,0,0,2
Cc003285,5,7,6,4,4,24,3,8,11,11
Cc003286,9,6,1,2,5,14,5,2,3,12
Cc003287,5,12,12,32,9,17,46,26,37,18
Cc003288,0,0,0,2,0,5,1,6,3,2
Cc003289,30,25,41,60,5,140,65,125,97,94
Cc003290,2,5,4,18,6,12,10,20,25,16
Cc003291,1,1,1,0,1,0,2,2,0,0
Cc003292,4,1,3,0,5,4,6,13,15,3
Cc003293,0,0,2,1,0,4,7,5,2,0
Cc003294,10,13,11,22,13,2,17,14,18,27
Cc003295,1,1,1,1,0,0,0,0,1,0
Cc003296,17,19,15,12,2,30,26,36,19,29
Cc003297,4,3,7,5,1,6,12,8,4,9
Cc003298,9,11,30,11,2,24,45,60,8,38
Cc003299,9,11,21,35,14,19,33,50,16,41
Cc003300,0,0,0,0,0,9,1,6,0,1
Cc003301,18,21,12,30,10,24,37,41,21,43
Cc003302,121,163,165,206,96,191,254,391,278,324
Cc003303,89,105,80,87,25,175,107,192,66,147
Cc003304,3,2,3,11,4,0,2,6,2,5
Cc003305,28,16,24,123,54,45,92,52,54,89
Cc003306,23,31,13,18,8,1,0,6,15,17
Cc003307,8,15,8,11,5,2,2,7,8,8
Cc003308,5,6,4,8,6,0,15,3,3,11
Cc003309,18,26,14,25,12,13,13,25,19,32
Cc003310,8,20,12,31,44,19,48,38,20,43
Cc003311,35,31,23,95,36,46,101,58,51,98
Cc003312,0,0,1,4,0,0,1,2,0,3
Cc003313,0,1,1,0,0,2,0,1,0,0
Cc003314,3,2,0,1,0,11,2,1,4,9
Cc003315,39,40,44,67,49,67,110,139,95,95
Cc003316,1,1,7,8,0,1,1,8,1,3
Cc003317,8,4,6,18,7,10,11,28,31,25
Cc003318,1,0,0,2,0,1,8,0,2,3
Cc003319,8,11,4,17,5,7,24,13,10,21
Cc003320,1296,1356,1330,2782,1542,1449,7102,2789,2624,3311
Cc003321,19,16,13,27,6,65,38,35,27,64
Cc003322,0,2,0,1,0,2,0,1,1,9
Cc003323,0,0,4,13,2,2,2,4,7,8
Cc003324,1,6,5,20,8,8,0,6,21,9
Cc003325,0,0,2,0,2,3,2,1,0,1
Cc003326,1,3,1,20,12,1,3,4,5,9
Cc003327,0,0,0,0,0,1,0,0,0,0
Cc003328,5,3,2,1,0,2,0,3,2,4
Cc003329,2,9,0,4,8,50,0,7,3,20
Cc003330,3,5,2,6,11,8,5,8,7,6
Cc003331,42,61,47,115,21,141,106,62,53,135
Cc003332,124,127,86,241,29,1,234,37,182,174
Cc003333,6,21,8,65,44,28,22,30,27,60
Cc003334,0,0,1,0,0,0,0,0,0,0
Cc003335,12,11,5,14,4,11,37,17,17,20
Cc003336,19,17,13,18,8,32,17,35,22,41
Cc003337,19,18,31,20,2,31,12,49,23,42
Cc003338,80,92,90,182,69,98,186,227,162,214
Cc003339,1,0,1,1,1,11,0,0,0,0
Cc003340,9,9,22,34,5,14,44,26,16,12
Cc003341,0,1,1,1,0,0,0,6,1,3
Cc003342,78,52,64,107,58,53,154,145,112,170
Cc003343,2,0,2,1,3,5,2,3,3,7
Cc003344,0,0,1,0,0,0,0,0,0,1
Cc003345,1,0,0,1,2,0,3,1,2,1
Cc003346,12,24,16,30,15,19,19,34,45,35
Cc003347,10,21,27,34,12,24,21,35,38,30
Cc003348,3,6,1,1,1,4,0,1,0,0
Cc003349,0,1,1,2,0,0,1,2,3,4
Cc003350,10,9,2,4,0,17,7,6,3,18
Cc003351,11,8,16,43,4,18,18,6,25,37
Cc003352,3,2,5,19,2,9,5,11,29,8
Cc003353,0,0,0,2,0,0,0,1,7,1
Cc003354,0,2,1,0,0,0,0,0,0,1
Cc003355,0,1,2,4,1,0,0,3,1,3
Cc003356,174,199,185,379,177,267,428,352,185,546
Cc003357,11,15,14,38,23,11,32,44,31,48
Cc003358,41,46,60,141,53,61,259,176,127,159
Cc003359,4,0,1,4,1,1,1,4,2,5
Cc003360,4,2,3,8,10,8,2,22,21,4
Cc003361,159,199,189,549,242,331,980,518,430,516
Cc003362,15,24,14,41,14,16,75,52,48,59
Cc003363,6,4,4,11,8,2,40,14,19,14
Cc003364,16,6,25,48,11,57,82,34,21,43
Cc003365,11,20,9,20,2,33,15,22,26,8
Cc003366,33,38,34,80,21,35,39,99,58,82
Cc003367,31,36,35,103,47,56,101,70,51,97
Cc003368,0,6,13,2,6,0,0,12,1,2
Cc003369,17,11,13,19,20,23,41,62,28,15
Cc003370,0,0,0,0,0,1,0,0,0,0
Cc003371,12,10,12,20,12,12,11,38,11,33
Cc003372,2,3,0,17,1,67,11,8,5,12
Cc003373,14,18,9,36,7,234,29,13,15,29
Cc003374,0,0,0,0,0,0,0,0,0,0
Cc003375,13,7,5,72,36,0,0,0,21,18
Cc003376,10,8,6,7,7,14,22,13,26,12
Cc003377,3,9,5,20,1,19,8,12,11,16
Cc003378,0,0,0,0,0,2,0,0,1,0
Cc003379,2,0,2,15,7,2,3,11,3,8
Cc003380,398,471,500,684,609,917,1217,603,451,758
Cc003381,0,0,0,0,0,0,0,0,0,0
Cc003382,1,1,0,2,1,0,0,1,1,3
Cc003383,6,5,7,4,3,22,23,13,2,22
Cc003384,19,6,24,52,4,211,52,120,48,61
Cc003385,1,1,1,0,0,1,8,4,1,3
Cc003386,0,0,0,0,0,0,0,0,0,0
Cc003387,0,0,0,0,0,0,0,0,0,0
Cc003388,3,4,2,8,4,0,5,4,4,7
Cc003389,1,4,5,11,0,1,1,4,6,2
Cc003390,4,5,8,36,21,21,40,27,18,28
Cc003391,28,52,30,38,84,1,53,10,47,52
Cc003392,0,0,0,0,0,0,0,0,0,0
Cc003393,20,23,24,16,68,1,30,5,42,43
Cc003394,21,14,18,44,24,5,33,16,48,36
Cc003395,1,2,9,4,0,17,0,13,8,7
Cc003396,12,14,17,24,36,11,22,25,24,33
Cc003397,0,0,0,0,0,0,0,1,4,0
Cc003398,3,0,1,2,0,2,0,4,10,1
Cc003399,17,24,10,30,16,51,17,24,27,16
Cc003400,70,84,75,181,75,104,214,169,126,169
Cc003401,14,20,15,15,15,17,56,37,18,27
Cc003402,15,13,16,32,6,34,24,47,41,39
Cc003403,13,17,19,14,5,21,13,26,30,27
Cc003404,5,3,1,15,20,1,5,7,0,14
Cc003405,12,18,15,37,18,13,14,19,27,48
Cc003406,12,13,11,15,12,5,5,9,16,28
Cc003407,4,1,6,8,0,0,16,12,7,14
Cc003408,37,32,33,87,10,46,166,147,88,123
Cc003409,9,6,7,30,24,9,22,12,8,38
Cc003410,6,0,6,2,0,4,1,2,6,5
Cc003411,4,2,12,4,1,8,8,32,12,13
Cc003412,31,28,44,68,10,31,56,52,41,79
Cc003413,0,1,0,0,0,1,1,2,2,0
Cc003414,35,24,89,55,2,63,78,329,177,234
Cc003415,23,10,7,41,33,23,25,23,45,64
Cc003416,14,28,25,73,46,19,39,62,41,93
Cc003417,98,115,101,151,104,158,290,277,178,283
Cc003418,0,0,0,0,0,0,0,0,0,0
Cc003419,0,1,0,0,0,0,0,0,0,0
Cc003420,17,22,16,15,3,14,31,61,13,33
Cc003421,5,7,5,21,6,3,19,16,3,15
Cc003422,73,59,72,153,109,171,207,250,154,187
Cc003423,5,2,6,17,6,9,18,22,19,15
Cc003424,1,0,0,1,0,3,0,3,1,0
Cc003425,43,62,98,96,24,64,57,119,122,129
Cc003426,19,23,7,20,8,0,0,2,5,11
Cc003427,2,1,1,0,2,0,0,1,0,0
Cc003428,0,0,0,12,8,2,1,0,5,18
Cc003429,75,101,85,184,130,103,213,152,209,260
Cc003430,3,10,8,11,8,28,4,9,5,16
Cc003431,93,101,101,216,76,3,140,159,99,201
Cc003432,0,0,0,2,9,0,0,0,0,1
Cc003433,1,0,0,16,5,0,6,0,1,4
Cc003434,9,13,6,11,7,12,21,36,31,18
Cc003435,0,1,0,0,0,0,8,3,0,2
Cc003436,3,7,2,1,0,2,7,45,4,13
Cc003437,43,44,42,91,41,70,71,97,98,116
Cc003438,2,4,2,5,6,1,2,3,4,4
Cc003439,14,18,17,39,7,28,40,37,16,73
Cc003440,0,0,0,0,0,0,0,0,0,0
Cc003441,0,0,0,0,1,1,0,0,0,1
Cc003442,0,1,0,0,1,0,0,0,0,2
Cc003443,22,14,13,10,8,12,40,27,9,21
Cc003444,1,4,3,1,2,19,4,1,1,4
Cc003445,0,1,0,17,17,5981,21,228,25,2
Cc003446,9,9,10,13,51,10,9,8,14,36
Cc003447,5,4,3,7,2,5,8,8,1,4
Cc003448,0,0,0,0,0,0,0,0,0,0
Cc003449,0,0,0,0,0,0,0,0,0,1
Cc003450,0,0,3,1,0,5,4,3,1,6
Cc003451,0,0,0,0,0,0,0,0,0,0
Cc003452,5,10,7,13,22,50,15,60,16,29
Cc003453,5,3,2,23,21,4,11,23,18,57
Cc003454,0,0,0,0,0,0,0,0,0,0
Cc003455,30,28,27,29,25,56,54,136,73,87
Cc003456,0,0,0,0,0,0,0,0,0,0
Cc003457,2,1,0,2,2,1,2,2,0,1
Cc003458,0,0,0,1,0,0,6,0,0,0
Cc003459,0,0,0,1,3,2,0,0,0,0
Cc003460,90,108,22,217,113,74,405,47,141,186
Cc003461,4,6,2,26,7,38,48,19,11,21
Cc003462,12,16,14,16,48,2,14,22,20,28
Cc003463,4,14,13,22,13,14,47,25,24,25
Cc003464,0,0,0,0,1,1,0,0,0,0
Cc003465,0,0,0,1,1,0,0,0,0,0
Cc003466,8,8,2,8,2,8,4,12,5,16
Cc003467,55,64,62,77,19,117,173,171,110,157
Cc003468,0,3,7,8,3,49,2,2,5,18
Cc003469,0,0,0,0,5,17,0,11,14,0
Cc003470,0,0,0,0,0,0,0,0,0,4
Cc003471,1,1,0,1,0,1,0,0,6,9
Cc003472,4,3,2,19,5,1,2,5,4,12
Cc003473,9,19,7,29,10,13,13,48,15,23
Cc003474,20,25,19,23,18,34,22,46,37,46
Cc003475,4,6,3,19,7,4,2,4,1,6
Cc003476,15,24,23,39,6,56,53,46,21,49
Cc003477,1,0,0,0,1,0,2,1,0,1
Cc003478,1,2,3,5,2,1,1,5,3,7
Cc003479,0,0,0,0,0,0,0,0,0,0
Cc003480,0,0,0,0,0,0,0,0,0,1
Cc003481,11,8,6,26,2,4,6,9,14,37
Cc003482,0,0,0,1,0,0,0,0,0,0
Cc003483,12,17,24,41,37,197,94,132,81,120
Cc003484,8,9,10,19,4,140,52,87,37,85
Cc003485,6,9,7,45,35,12,28,32,23,32
Cc003486,43,58,46,140,48,45,156,140,121,162
Cc003487,17,20,12,31,95,15,93,108,33,114
Cc003488,23,13,9,67,10,7,29,47,35,62
Cc003489,0,0,1,1,1,0,0,1,0,0
Cc003490,0,0,0,0,0,0,0,0,0,0
Cc003491,0,5,1,6,0,4,0,4,2,6
Cc003492,10,8,29,87,29,100,175,74,162,50
Cc003493,4,0,1,3,0,2,4,6,0,2
Cc003494,9,13,6,40,27,6,59,23,26,23
Cc003495,0,0,0,1,0,1,0,0,0,0
Cc003496,21,32,16,48,14,12,16,41,87,62
Cc003497,4,1,2,3,1,3,3,4,1,3
Cc003498,0,0,0,0,0,0,0,0,0,0
Cc003499,0,1,0,1,5,0,0,1,0,0
Cc003500,31,12,35,31,8,15,40,35,22,53
Cc003501,0,0,0,0,0,4,0,0,0,0
Cc003502,0,0,0,0,1,7,0,0,0,0
Cc003503,12,13,10,14,5,13,9,17,18,20
Cc003504,3,2,3,21,4,11,21,8,7,11
Cc003505,38,38,21,249,59,112,146,90,79,210
Cc003506,0,0,0,0,0,0,0,0,0,1
Cc003507,34,47,39,132,35,0,34,26,37,96
Cc003508,12,14,8,17,4,28,18,17,13,35
Cc003509,23,27,24,20,16,68,25,54,24,42
Cc003510,16,9,8,24,13,13,34,32,17,43
Cc003511,4,7,10,7,2,10,5,7,0,11
Cc003512,33,51,55,107,27,79,89,65,47,122
Cc003513,21,12,26,32,3,18,20,26,18,36
Cc003514,3,15,2,14,17,7,4,18,9,14
Cc003515,69,100,95,91,46,94,99,216,196,158
Cc003516,3,4,1,11,6,22,1,6,15,13
Cc003517,44,48,38,31,30,91,57,103,55,104
Cc003518,98,132,112,137,62,181,270,265,186,231
Cc003519,17,31,32,43,29,11,76,120,49,87
Cc003520,9,6,8,14,0,14,20,19,16,22
Cc003521,1,1,1,1,1,5,0,2,3,2
Cc003522,25,22,20,64,18,85,198,41,20,47
Cc003523,8,9,20,11,1,29,31,10,11,28
Cc003524,4,7,0,11,5,1,14,9,8,19
Cc003525,6,10,3,8,10,11,7,18,37,11
Cc003526,6,10,11,11,0,8,8,4,27,7
Cc003527,2,3,17,2,0,2,36,12,13,9
Cc003528,7,9,4,18,14,28,8,18,1,22
Cc003529,4,0,1,5,0,12,6,15,5,16
Cc003530,203,247,202,208,98,560,302,387,228,387
Cc003531,16,25,20,133,86,27,69,49,63,119
Cc003532,0,0,0,0,0,0,0,0,0,0
Cc003533,5,3,22,12,6,25,8,97,46,102
Cc003534,1,1,0,1,1,1,1,0,0,0
Cc003535,0,0,0,0,0,0,0,0,0,0
Cc003536,30,29,36,52,12,73,25,57,70,46
Cc003537,165,239,374,446,109,221,584,583,444,621
Cc003538,0,2,1,4,0,9,3,2,0,3
Cc003539,6,17,16,13,11,17,18,22,13,31
Cc003540,9,2,5,7,11,5,9,10,17,18
Cc003541,2,5,4,9,6,3,7,4,20,7
Cc003542,15,25,13,132,78,0,30,13,30,47
Cc003543,46,40,16,95,161,1,44,18,17,73
Cc003544,0,0,0,0,0,0,0,0,1,0
Cc003545,35,40,25,114,95,38,47,56,60,84
Cc003546,73,77,55,126,41,141,191,98,112,130
Cc003547,400,446,446,129,63,804,400,801,182,839
Cc003548,47,78,58,82,24,145,70,189,121,212
Cc003549,66,66,56,187,16,206,437,236,266,351
Cc003550,24,40,38,60,19,26,77,49,57,99
Cc003551,48,36,25,100,48,18,75,83,69,125
Cc003552,11,10,6,18,7,23,22,10,7,17
Cc003553,4,6,7,60,4,28,18,5,24,39
Cc003554,1,4,4,1,10,1,9,5,1,5
Cc003555,3,6,4,5,4,1,7,8,7,9
Cc003556,3,3,2,10,6,5,5,11,4,19
